Frame Number,Player Coordinates,Resp Team,Ball Coordinates,Distance
41,"[141.68909589869799, 257.4828352041676]",1,"[146.25759457784855, 371.9919150367504]",114.60017689465504
41,"[108.47775887301611, 365.2289463222497]",0,"[146.25759457784855, 371.9919150367504]",38.38038212052411
41,"[121.88271263998294, 401.02725351607245]",0,"[146.25759457784855, 371.9919150367504]",37.910232788703446
41,"[191.18241321657004, 380.4712145246073]",1,"[146.25759457784855, 371.9919150367504]",45.71802543337571
41,"[138.05030476717343, 365.96078836162474]",1,"[146.25759457784855, 371.9919150367504]",10.184993618447885
41,"[103.92165855922231, 243.96964872217004]",0,"[146.25759457784855, 371.9919150367504]",134.84076590888438
41,"[142.51548240109264, 338.920418517715]",0,"[146.25759457784855, 371.9919150367504]",33.28253724630975
41,"[206.30473673754932, 316.0635943094207]",0,"[146.25759457784855, 371.9919150367504]",82.0587371394806
41,"[175.20959614112698, 408.7242157099551]",0,"[146.25759457784855, 371.9919150367504]",46.770506810027086
41,"[189.8762293760353, 197.3616024430263]",1,"[146.25759457784855, 371.9919150367504]",179.99536487987513
41,"[179.6196049292637, 334.38841997315683]",0,"[146.25759457784855, 371.9919150367504]",50.26973817005255
41,"[175.22709493561635, 250.99835977487115]",0,"[146.25759457784855, 371.9919150367504]",124.41331265539127
41,"[162.05899219792732, 74.05838686939374]",1,"[146.25759457784855, 371.9919150367504]",298.3522605461486
41,"[54.54580578709946, 393.90599083532214]",1,"[146.25759457784855, 371.9919150367504]",94.29357836727016
41,"[238.1573105979805, 232.1274404979014]",1,"[146.25759457784855, 371.9919150367504]",167.35479987920647
41,"[139.1694628066076, 186.72220815678375]",1,"[146.25759457784855, 371.9919150367504]",185.40524776660246
41,"[155.8474734892113, 401.2209669758167]",0,"[146.25759457784855, 371.9919150367504]",30.762042435300575
42,"[108.600917452159, 365.4289072331805]",0,"[146.25759457784855, 371.9919150367504]",38.224316914474095
42,"[165.55928069656377, 387.52905238219756]",1,"[146.25759457784855, 371.9919150367504]",24.778170310107495
42,"[155.66503189769554, 516.4550056987197]",0,"[146.25759457784855, 371.9919150367504]",144.76907280401846
42,"[193.8194045744499, 293.87548752296857]",1,"[146.25759457784855, 371.9919150367504]",91.4565580899956
42,"[138.13722927823096, 366.647655428295]",1,"[146.25759457784855, 371.9919150367504]",9.721185285848696
42,"[103.6803888513227, 244.0539844567589]",0,"[146.25759457784855, 371.9919150367504]",134.83668836251368
42,"[121.99403574835883, 401.08832927331594]",0,"[146.25759457784855, 371.9919150367504]",37.88563855206774
42,"[174.9281795929718, 408.8083141264022]",0,"[146.25759457784855, 371.9919150367504]",46.663151276332826
42,"[142.70081819414236, 342.353191375077]",0,"[146.25759457784855, 371.9919150367504]",29.851375153194006
42,"[190.99428775968687, 381.847279117324]",1,"[146.25759457784855, 371.9919150367504]",45.80938678924439
42,"[206.2578909788068, 315.97445372590477]",0,"[146.25759457784855, 371.9919150367504]",82.08526993264341
42,"[55.103181237283486, 395.1920078164848]",1,"[146.25759457784855, 371.9919150367504]",94.06046659702933
42,"[179.53929223349115, 334.1940564194553]",0,"[146.25759457784855, 371.9919150367504]",50.36218338093213
42,"[189.6700859845947, 198.3907357241794]",1,"[146.25759457784855, 371.9919150367504]",178.94695825538986
42,"[156.29894993305476, 403.04191929526377]",0,"[146.25759457784855, 371.9919150367504]",32.63328947291746
42,"[141.47596795997353, 257.80110743084185]",1,"[146.25759457784855, 371.9919150367504]",114.29087669102199
42,"[162.0452717721799, 74.23667119320913]",1,"[146.25759457784855, 371.9919150367504]",298.17349980761054
42,"[139.00453661507885, 186.80041820064073]",1,"[146.25759457784855, 371.9919150367504]",185.33347606466057
42,"[175.15652977879438, 252.60566086401894]",0,"[146.25759457784855, 371.9919150367504]",122.83414077993345
42,"[237.581529275929, 234.66157995948413]",1,"[146.25759457784855, 371.9919150367504]",164.92326088570252
43,"[189.29786478154418, 198.62036830261573]",1,"[146.25759457784855, 371.9919150367504]",178.63414588536364
43,"[155.81044002267862, 516.7040602672826]",0,"[146.25759457784855, 371.9919150367504]",145.02710723625233
43,"[193.6838571430503, 294.3413646194197]",1,"[146.25759457784855, 371.9919150367504]",90.98823199193329
43,"[108.95010352051911, 368.0756965429453]",0,"[146.25759457784855, 371.9919150367504]",37.51247334266214
43,"[138.22419349726542, 367.0645439059292]",1,"[146.25759457784855, 371.9919150367504]",9.4241455412342
43,"[190.79446484385338, 383.05584456346827]",1,"[146.25759457784855, 371.9919150367504]",45.89055839345523
43,"[138.84555306551385, 187.2265167211567]",1,"[146.25759457784855, 371.9919150367504]",184.9140091342475
43,"[55.50015674952591, 395.34450988571496]",1,"[146.25759457784855, 371.9919150367504]",93.71369274199868
43,"[206.11827289551707, 317.2199048202428]",0,"[146.25759457784855, 371.9919150367504]",81.13737678658711
43,"[103.40007066644715, 244.59403906033953]",0,"[146.25759457784855, 371.9919150367504]",134.4134894983287
43,"[174.53085399720388, 408.8964889863799]",0,"[146.25759457784855, 371.9919150367504]",46.490050296787544
43,"[156.39849777123445, 402.98008484479953]",0,"[146.25759457784855, 371.9919150367504]",32.60528462734395
43,"[142.76239397286062, 344.4956364380557]",0,"[146.25759457784855, 371.9919150367504]",27.717535316945902
43,"[179.46577567442165, 334.5231954226451]",0,"[146.25759457784855, 371.9919150367504]",50.066837739797755
43,"[165.33007314442546, 388.16128879249356]",1,"[146.25759457784855, 371.9919150367504]",25.004161380167318
43,"[122.24270983116487, 401.1435124887805]",0,"[146.25759457784855, 371.9919150367504]",37.769436365952146
43,"[141.34657049050813, 257.6653787239737]",1,"[146.25759457784855, 371.9919150367504]",114.43196696230952
43,"[162.01987792251433, 74.3176942304748]",1,"[146.25759457784855, 371.9919150367504]",298.0912466156309
43,"[175.06512263793542, 253.114277966696]",0,"[146.25759457784855, 371.9919150367504]",122.31829899198348
43,"[237.61297254843734, 234.37596095770274]",1,"[146.25759457784855, 371.9919150367504]",165.17855763153915
44,"[189.04997214533557, 198.4568683114209]",1,"[146.25759457784855, 371.9919150367504]",178.73332095566474
44,"[138.29932196654931, 368.5997994864252]",1,"[146.25759457784855, 371.9919150367504]",8.651043339535052
44,"[138.6631199493548, 187.5559050168653]",1,"[146.25759457784855, 371.9919150367504]",184.59230167300586
44,"[156.00157784364734, 516.6329686834298]",0,"[146.25759457784855, 371.9919150367504]",144.9688918696206
44,"[174.21953790682747, 408.844336152068]",0,"[146.25759457784855, 371.9919150367504]",46.259822922204705
44,"[193.507822579575, 294.0518942172067]",1,"[146.25759457784855, 371.9919150367504]",91.1440118250565
44,"[55.88118132544589, 395.2963329100767]",1,"[146.25759457784855, 371.9919150367504]",93.33269504725381
44,"[156.3046722860107, 402.7116895962787]",0,"[146.25759457784855, 371.9919150367504]",32.321019777570285
44,"[141.2281877405017, 257.7732110303174]",1,"[146.25759457784855, 371.9919150367504]",114.32938064226846
44,"[190.70547177911612, 383.0966452737293]",1,"[146.25759457784855, 371.9919150367504]",45.814067941354374
44,"[103.26106698172735, 244.7171982198404]",0,"[146.25759457784855, 371.9919150367504]",134.34118849462604
44,"[142.76608476210177, 346.26870219980594]",0,"[146.25759457784855, 371.9919150367504]",25.959089341658363
44,"[205.95002340422536, 319.1836780433465]",0,"[146.25759457784855, 371.9919150367504]",79.69878263526724
44,"[179.31221369592572, 336.54816035294607]",0,"[146.25759457784855, 371.9919150367504]",48.46511726104514
44,"[109.21164014330996, 370.79222924758665]",0,"[146.25759457784855, 371.9919150367504]",37.06537448830958
44,"[122.37480561342767, 401.5753111078081]",0,"[146.25759457784855, 371.9919150367504]",38.02058563220896
44,"[174.98033785834104, 253.03764902821308]",0,"[146.25759457784855, 371.9919150367504]",122.37284577546988
44,"[161.98598353481967, 74.39181255731637]",1,"[146.25759457784855, 371.9919150367504]",298.0154412357712
44,"[165.20010851952682, 389.6290782051492]",1,"[146.25759457784855, 371.9919150367504]",25.882201588338624
44,"[237.59298741555733, 234.53936764500395]",1,"[146.25759457784855, 371.9919150367504]",165.03138116521626
45,"[138.5423009600921, 188.56647066995237]",1,"[146.25759457784855, 371.9919150367504]",183.58763410634583
45,"[141.1003199374267, 257.94889769757407]",1,"[146.25759457784855, 371.9919150367504]",114.15956939976786
45,"[138.32817545364108, 369.13266603841697]",1,"[146.25759457784855, 371.9919150367504]",8.429175077183885
45,"[56.28562354256273, 396.6343906344249]",1,"[146.25759457784855, 371.9919150367504]",93.28562148346492
45,"[173.69256866862938, 410.18018641597297]",0,"[146.25759457784855, 371.9919150367504]",47.02150438145258
45,"[156.55467153226948, 402.8923121065101]",0,"[146.25759457784855, 371.9919150367504]",32.57091237398913
45,"[190.67210727680256, 383.14082522824623]",1,"[146.25759457784855, 371.9919150367504]",45.79243536593775
45,"[142.83962644776227, 347.44516090591435]",0,"[146.25759457784855, 371.9919150367504]",24.78357610390403
45,"[188.73476407768658, 199.99002954990488]",1,"[146.25759457784855, 371.9919150367504]",177.1692934448515
45,"[156.30678508980463, 516.253233019579]",0,"[146.25759457784855, 371.9919150367504]",144.61090586843162
45,"[103.04605671342016, 244.55097120016467]",0,"[146.25759457784855, 371.9919150367504]",134.56757102128554
45,"[205.88968989495564, 319.89261851326626]",0,"[146.25759457784855, 371.9919150367504]",79.18537421866789
45,"[109.39620380192139, 372.47927442834555]",0,"[146.25759457784855, 371.9919150367504]",36.8646124231923
45,"[193.31806635742677, 294.1317517719934]",1,"[146.25759457784855, 371.9919150367504]",90.97743141972683
45,"[174.87949145242763, 254.46069068751694]",0,"[146.25759457784855, 371.9919150367504]",120.96611789145294
45,"[122.71654531833842, 404.80362617102816]",0,"[146.25759457784855, 371.9919150367504]",40.38303341501191
45,"[179.1711990302846, 339.1441067332592]",0,"[146.25759457784855, 371.9919150367504]",46.500364174857005
45,"[161.94172636890275, 74.30493522362227]",1,"[146.25759457784855, 371.9919150367504]",298.0998657166771
45,"[196.12342226025518, 400.90902384235454]",0,"[146.25759457784855, 371.9919150367504]",57.6437329822299
45,"[165.0946844310204, 390.71611892982986]",1,"[146.25759457784855, 371.9919150367504]",26.55996546620649
45,"[237.44399172220085, 233.0832174342703]",1,"[146.25759457784855, 371.9919150367504]",166.16433219492325
45,"[196.70068535539872, 416.53187173159]",1,"[146.25759457784855, 371.9919150367504]",67.29274217603525
46,"[138.54434482220026, 188.5810925789083]",1,"[146.25759457784855, 371.9919150367504]",183.57293922704153
46,"[141.10272806705476, 257.9766615629123]",1,"[146.25759457784855, 371.9919150367504]",114.13172509625736
46,"[138.32801470870166, 369.13410228955365]",1,"[146.25759457784855, 371.9919150367504]",8.42883922015481
46,"[173.687684880026, 410.1782908434911]",0,"[146.25759457784855, 371.9919150367504]",47.017115513813046
46,"[56.31488997427596, 396.7694347155436]",1,"[146.25759457784855, 371.9919150367504]",93.29317012964295
46,"[156.54187660181037, 402.93251620641024]",0,"[146.25759457784855, 371.9919150367504]",32.60501890029109
46,"[142.83739591271146, 347.40816241281055]",0,"[146.25759457784855, 371.9919150367504]",24.820528841748626
46,"[190.66506026665274, 383.19708266977966]",1,"[146.25759457784855, 371.9919150367504]",45.79933177008817
46,"[188.73481861856476, 199.98999479968384]",1,"[146.25759457784855, 371.9919150367504]",177.16934025796735
46,"[156.30460266836107, 516.249287387427]",0,"[146.25759457784855, 371.9919150367504]",144.60681812795886
46,"[103.05277077528703, 244.5581576153603]",0,"[146.25759457784855, 371.9919150367504]",134.5586092761964
46,"[205.88632803122837, 319.9047116104334]",0,"[146.25759457784855, 371.9919150367504]",79.17488625838844
46,"[109.39698347371191, 372.44181454755557]",0,"[146.25759457784855, 371.9919150367504]",36.863356609785605
46,"[193.32237977528064, 294.1298538190508]",1,"[146.25759457784855, 371.9919150367504]",90.98128699215691
46,"[174.88331573705875, 254.53215631432653]",0,"[146.25759457784855, 371.9919150367504]",120.89758819354044
46,"[122.70863828182878, 404.75928912482095]",0,"[146.25759457784855, 371.9919150367504]",40.35163128374621
46,"[179.16988437184327, 339.1707320984338]",0,"[146.25759457784855, 371.9919150367504]",46.480628964702426
46,"[161.9416966905036, 74.30529650297815]",1,"[146.25759457784855, 371.9919150367504]",298.0995033762248
46,"[196.11505655561132, 400.81589200209345]",0,"[146.25759457784855, 371.9919150367504]",57.5898269051287
46,"[165.09465183115037, 390.6947359026592]",1,"[146.25759457784855, 371.9919150367504]",26.544872090602436
46,"[237.4549998001252, 232.95813010600796]",1,"[146.25759457784855, 371.9919150367504]",166.2749532294148
46,"[196.68659900458874, 416.5582568916993]",1,"[146.25759457784855, 371.9919150367504]",67.29965314772691
47,"[140.96079816446988, 259.95359014442045]",1,"[152.79355935579036, 389.57664883082214]",130.16202049994905
47,"[138.3688953931394, 189.40704816895686]",1,"[152.79355935579036, 389.57664883082214]",200.6886642527824
47,"[138.3025898226448, 369.31886770006685]",1,"[152.79355935579036, 389.57664883082214]",24.907145447685053
47,"[57.242905223543, 399.7163308556582]",1,"[152.79355935579036, 389.57664883082214]",96.08715136096576
47,"[190.60521303743073, 383.24850195616074]",1,"[152.79355935579036, 389.57664883082214]",38.337535093007666
47,"[193.00597555977748, 294.1231205320168]",1,"[152.79355935579036, 389.57664883082214]",103.57805984692665
47,"[142.90093373176055, 347.62495144902584]",0,"[152.79355935579036, 389.57664883082214]",43.10230800028028
47,"[109.47450667197774, 373.8882516495956]",0,"[152.79355935579036, 389.57664883082214]",46.07240097432357
47,"[156.4736237858023, 515.6867381927559]",0,"[152.79355935579036, 389.57664883082214]",126.16377258580991
47,"[173.1582468738683, 411.3304378251361]",0,"[152.79355935579036, 389.57664883082214]",29.79845353903611
47,"[174.74719757266632, 255.4556016069475]",0,"[152.79355935579036, 389.57664883082214]",135.9059142914181
47,"[205.60258115711665, 321.2040248158296]",0,"[152.79355935579036, 389.57664883082214]",86.3921784556246
47,"[102.84106068608362, 245.75809124850622]",0,"[152.79355935579036, 389.57664883082214]",152.24660793727057
47,"[161.86543093499031, 74.46727104373512]",1,"[152.79355935579036, 389.57664883082214]",315.2399384965595
47,"[122.87918830201329, 406.40902190283117]",0,"[152.79355935579036, 389.57664883082214]",34.32489444671827
47,"[188.47871896831128, 200.86818990227977]",1,"[152.79355935579036, 389.57664883082214]",192.05289138088096
47,"[237.25181103111547, 233.5072858468838]",1,"[152.79355935579036, 389.57664883082214]",177.4565928284009
47,"[178.88324165045864, 340.4527447396537]",0,"[152.79355935579036, 389.57664883082214]",55.62220307930134
47,"[194.971682426259, 408.9554219016306]",0,"[152.79355935579036, 389.57664883082214]",46.416924838656534
47,"[156.78407525158713, 402.81186353020047]",0,"[152.79355935579036, 389.57664883082214]",13.823716043569721
47,"[196.53488615535775, 418.12230446220036]",1,"[152.79355935579036, 389.57664883082214]",52.23177314252109
48,"[192.6782105271463, 295.04571935335565]",1,"[152.79355935579036, 389.57664883082214]",102.60059467144664
48,"[172.46162673141828, 413.4750955237286]",0,"[152.79355935579036, 389.57664883082214]",30.951068295390574
48,"[57.71794452188474, 401.27668284690606]",1,"[152.79355935579036, 389.57664883082214]",95.7928146158296
48,"[138.1379725661049, 369.1923884788105]",1,"[152.79355935579036, 389.57664883082214]",25.1058617507664
48,"[109.58155761859871, 376.0037292350071]",0,"[152.79355935579036, 389.57664883082214]",45.29350108447695
48,"[190.37243193652077, 384.50372760485857]",1,"[152.79355935579036, 389.57664883082214]",37.91973357242378
48,"[140.67450075957836, 261.3949317241489]",1,"[152.79355935579036, 389.57664883082214]",128.7533462931105
